LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Series,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,132,C1965,,39,N,106.3,E,Asia,China,,"N.China:Shizuzi,Ningxia",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,133,C1966,,36,N,106.2,E,Asia,China,,"N.China:Guyuan,Ningxia",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,134,C1967,,37.4,N,110.7,E,Asia,China,,"N.China:Wubao,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,135,C1968,,35,N,109.1,E,Asia,China,,"N.China:Tongchuan,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,136,C1969,,39.3,N,112.4,E,Asia,China,,"N.China:Shuozhou,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,137,C1970,,37.3,N,113.5,E,Asia,China,,"N.China:Heshun,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,138,C1971,,37.8,N,113.5,E,Asia,China,,"N.China:Yangquan,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,139,C1972,,39.5,N,112.5,E,Asia,China,,"N.China:Pingllu,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,140,C1973,,39.5,N,112.8,E,Asia,China,,"N.China:Shanyin,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,141,C1974,,39.8,N,113.1,E,Asia,China,,"N.China:Huairen,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,142,C1975,,39,N,111,E,Asia,China,,"N.China:Baode,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,143,C1976,,39.3,N,111.1,E,Asia,China,,"N.China:Heqe,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,144,C1977,,36.1,N,113.2,E,Asia,China,,"N.China:Huguan,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,145,C1978,,35.5,N,112.4,E,Asia,China,,"N.China:Yangcheng,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,146,C1979,,35.1,N,111.2,E,Asia,China,,"N.China:Xiaxian,Shannxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,147,C1980,,35.9,N,110,E,Asia,China,,"N.China:Xiangning,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,148,C1981,,35.6,N,110.7,E,Asia,China,,"N.China:Hejin,Shanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shanxi Province(1991),
C,149,C1982,,36.4,N,115.9,E,Asia,China,,"N.China:Liaochen,Shandong",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shandong Province(1991),
C,150,C1983,,36.2,N,116.7,E,Asia,China,,"N.China:Feicheng,Shandong",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shandong Province(1991),
C,151,C1984,,31.7,N,115.4,E,Asia,China,,"N.China:Shangcheng,Henan",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Yangxiaozhuan,,The Bureau of Geology and Mineral Resources of Henan Province(1989),
C,152,C1985,,35.2,N,113.4,E,Asia,China,,"N.China:Xiuwu,Henan",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Henan Province(1989),
C,153,C1986,,33,N,114.3,E,Asia,China,,"N.China:Lunan,Henan",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,154,C1987,,33.9,N,116.3,E,Asia,China,,N.China:Yongcheng,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Jiangsu Province(1989),
C,155,C1988,,36.4,N,114.2,E,Asia,China,,"N.China:Fengfent,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,156,C1989,,37.8,N,116.1,E,Asia,China,,"N.China:Fucheng,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,157,C1990,,40.4,N,117.5,E,Asia,China,,"N.China:Xinglong,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,158,C1991,,41,N,118.6,E,Asia,China,,"N.China:Pingquan,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,159,C1992,,39.6,N,118.2,E,Asia,China,,"N.China:Kaiping,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,160,C1993,,37.4,N,114.5,E,Asia,China,,"N.China:Lingcheng,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Hebei Province(1989),
C,161,C1994,,39.9,N,119.5,E,Asia,China,,"N.China:Qinghuangtao,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Hebei Province(1989),
C,162,C1995,,38.3,N,117.3,E,Asia,China,,"N.China:Huanghua,Hebei",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Hebei Province(1989),
C,163,C1996,,41.4,N,128.1,E,Asia,China,,"N.China:Changbai,Jilin",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,164,C1997,,45.5,N,131.8,E,Asia,China,,"N.China:Mishan,Heilongjiang",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Zhenzishan,,The Bureau of Geology and Mineral Resources of Heilongjiang  Province(1993),
C,165,C1998,,46.3,N,132.2,E,Asia,China,,"N.China:Baoqing,Heilongjiang",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Zhenzishan,,The Bureau of Geology and Mineral Resources of Heilongjiang  Province(1993),
C,166,C1999,,41.1,N,120.7,E,Asia,China,,"N.China:Nanpiao,Liaoning",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,167,C2000,,41.2,N,119.3,E,Asia,China,,"N.China:Lingyuan,Liaoning",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Liaoning Province(1989),
C,168,C2001,,40.4,N,110,E,Asia,China,,"N.China:Gudalate Banner,Neimongol",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Neimongol Autonomous Region(1991),
C,169,C2002,,39.5,N,106.7,E,Asia,China,,"N.China:Guwuda,Neimongol",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,170,C2003,,39.2,N,106.2,E,Asia,China,,"N.China:Hulusitai,Neimongol",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,Li et al.(1994),
C,171,C2004,,34.7,N,116.5,E,Asia,China,,"S.China:Fongxian,Jiangu",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Jiangsu Province(1984),
C,172,C2005,,34.1,N,118.9,E,Asia,China,,"S.China:Xiaoxian,Annhui",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Anhui Province(1984),
C,173,C2006,,34.4,N,108.9,E,Asia,China,,"S.China:Jinghe,Shaanxi",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Tiayuan,,The Bureau of Geology and Mineral Resources of Shaanxi Province(1987),
C,174,C2007,,25.9,N,99.3,E,Asia,China,,"S.China:Yupong,Yunnan",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Xiamidi,,The Bureau of Geology and Mineral Resources of Yunnan Province(1990),
C,175,C2008,,21.4,N,101.5,E,Asia,China,,"S.China:Mengna,Yunnan",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Xiamidi,,The Bureau of Geology and Mineral Resources of Yunnan Province(1990),
C,176,C2009,,23.5,N,99.4,E,Asia,China,,"S.China:Gengma,Yunnan",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,Xiamidi,,The Bureau of Geology and Mineral Resources of Yunnan Province(1990),
C,177,C2010,,54,N,83,E,Asia,C. I. S.(frm USSR),,Gorlov Basin,L - M - U,Carboniferous,Pennsylvanian,Bashkirian to Gzhelian,,Coals,"Mazurovskaya,Alykaevskaya Suites",,The Rijks Geologische Dienst(1982),
C,178,C2011,,56,N,84,E,Asia,C. I. S.(frm USSR),,Kuznets Basin,L - M - U,Carboniferous,Pennsylvanian,Bashkirian to Gzhelian,,Coals,"Alykayevskaya,Mazurovskaya Suites",,The Rijks Geologische Dienst(1982),
C,179,C2012,,53,N,91,E,Asia,C. I. S.(frm USSR),,Minusinsk Basin,L - M - U,Carboniferous,Pennsylvanian,Bashkirian to Gzhelian,,Coals,"Chernogorskaya,Bezugolnaya,Nizhnebeloyarskaya,Verkhnebeloarskaya Suites",,The Rijks Geologische Dienst(1982),
C,180,C2013,,54,N,91,E,Asia,C. I. S.(frm USSR),,Chernogorskoye Coalfield,L - M - U,Carboniferous,Pennsylvanian,Bashkirian to Gzhelian,,Coals,"Bezuglnaya,Beloyarskaya,Chernogorskaya Suites",,The Rijks Geologische Dienst(1982),
C,181,C2014,,54,N,91,E,Asia,C. I. S.(frm USSR),,Izykhskoye Coalfield,L - M - U,Carboniferous,Pennsylvanian,Bashkirian to Gzhelian,,Coals,"Verkhnebeloyarskoye,Nizhnebeloyarskoye,Bezuglnaya,Chernogorskaya Suites",,The Rijks Geologische Dienst(1982),
C,182,C2016,,38,N,127,E,Asia,Korea,,North Korea Pyongyang Coalfield,Middle,Carboniferous,Pennsylvanian,Moscovian,"(Dr. Liu Lu-jun(oral comm.,1995) Sadong flora shd be E Perm althou Sadong Fm is common corr w M to L Steph to E Perm",Coals,"Hongjeom ""Series"", Lower Sadong Fm",,Chang(1983),
C,183,C2016.1,,41.5,N,32,E,Asia,Turkey,,Zonguldak and adjacent areas,M - U,Carboniferous,Pennsylvanian,Westphalian and Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 11);Dubertret(1960);Petroconsultants(1977)",
C,184,C2016.2,,-32,S,152,E,Australia,New South Wales,,,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,Johnson Creek Conglomerate,,Engel(in Roberts(1983) ,
C,185,C2017,,47,N,13,E,Europe,Austria,,,M - U,Carboniferous,Pennsylvanian,Westphalian and Stephanian,"see also Gorsky et al., Westphalian and Stephanian,(1967, sheet 10)",Coals,,,"Hoehne(1964, Table 2)","see also Petroconsultants, 1977,Gailtaleralpen,Anthracite at Trogkopfl and Tischlwang"
C,186,C2018,,47,N,11,E,Europe,Austria,,"Gschnitz/Brenner,Tyrol",L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Petroconsultants(1977),
C,187,C2019,,43,N,23,E,Europe,Bulgaria,,Dobrudza Coalfield,L - M - U,Carboniferous,Pennsylvanian,"Namurian,Westphalian and Stephanian",,Coals,,,The Rijks Geologische Dienst(1982),
C,188,C2020,,42,N,48,E,Europe,C. I. S.(frm USSR),,Donets Basin,L - M - U,Carboniferous,Pennsylvanian,"Bashkirian,Muscovian and Kasimovian",,Coals,,,The Rijks Geologische Dienst(1982),
C,189,C2021,,44,N,41,E,Europe,C. I. S.(frm USSR),,Labinskoye and Tolstobugorskoye Coalfields,L - M - U,Carboniferous,Pennsylvanian,"Bashkirian,Muscovian through Gzelian",,Coals,,,The Rijks Geologische Dienst(1982),
C,190,C2022,,43,N,42,E,Europe,C. I. S.(frm USSR),,Bogoslovskoye Coalfield,L - M - U,Carboniferous,Pennsylvanian,Bashkirian through Gzelian,,Coals,,,The Rijks Geologische Dienst(1982),
C,191,C2022.1,,48,N,38,E,,,,,,,,,,,,,,
C,192,C2023,,51,N,16,E,Europe,Czech Republic,,"Plezen and Kladno,Dolny Slask",M - U,Carboniferous,Pennsylvanian,Westphalian and Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,193,C2024,,50,N,19,E,Europe,Czech Republic,,Gorny Slask,M - U,Carboniferous,Pennsylvanian,Westphalian and Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,194,C2025,,50,N,14,E,Europe,Czech Republic,,Kladno District,L - M - U?,Carboniferous,Pennsylvanian,,,Coals,,,Petroconsultants(1977),
C,195,C2026,,48,N,-3,W,Europe,France,,"Montagne Noire,(central Armorican Basin)",L - M - U,Carboniferous,Pennsylvanian,Stephanian(Namurian B thru Stephanian),,Coals,,,"Ziegler(1988, PL. 25)",
C,196,C2027,,48,N,-4,W,Europe,France,,Quimper,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,197,C2028,,47,N,-1,W,Europe,France,,near Anger,M - U,Carboniferous,Pennsylvanian,Namurian and Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,198,C2029,,49,N,-1,W,Europe,France,,Coutances,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 9)",
C,199,C2030,,45,N,1,E,Europe,France,,Riberac,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,200,C2031,,46,N,2,E,Europe,France,,Massif Central,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,201,C2032,,47,N,4,E,Europe,France,,Massif Central,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,202,C2033,,43,N,3,E,Europe,France,,Massif Central,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,203,C2034,,43,N,6,E,Europe,France,,Toulon,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,204,C2035,,45,N,7,E,Europe,France,,Brianconnais,L - M - U,Carboniferous,Pennsylvanian,"Namurian,Westphalian and Stephanian",,Coals,,,"Gorsky et al.(1967, sheet 10)",see also Fabre et al.(1987)
C,205,C2036,,49,N,6,E,Europe,France,,Lorraine,M - U,Carboniferous,Pennsylvanian,Namurian and Stephanian,,Coals,,,"Gorsky et al.(1967, sheet 10)",
C,206,C2037,,47,N,0,E,Europe,France,,Faymoreau,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Petroconsultants(1977),
C,207,C2038,,43,N,3,E,Europe,France,,Massif de Mouthoumet,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,Ovtracht(1960),
C,208,C2039,,45,N,3,E,Europe,France,,Brassac Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,209,C2040,,44,N,2,E,Europe,France,,Najac Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,210,C2041,,44.5,N,2,E,Europe,France,,Decazeville Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,211,C2042,,45,N,2,E,Europe,France,,Argentat Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,212,C2043,,45,N,1,E,Europe,France,,Le Lardin Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,213,C2044,,45,N,2,E,Europe,France,,Lapleau Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,214,C2045,,45,N,2,E,Europe,France,,Champagnac Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,215,C2046,,45,N,2,E,Europe,France,,Messeix Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),"see also Courel et al.(1983a,b)"
C,216,C2047,,46,N,3,E,Europe,France,,Saint-Eloy Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,217,C2048,,46.5,N,3,E,Europe,France,,Noyant Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,218,C2049,,49,N,1,E,Europe,France,,Littry Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,219,C2050,,48,N,1,E,Europe,France,,Chateaulin-Laval Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,220,C2051,,48,N,5,E,Europe,France,,Quimper-Kergogne Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,221,C2052,,47,N,1,E,Europe,France,,Ancenis-Saumur Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,222,C2053,,47,N,1,E,Europe,France,,Vendee Basin,L - U,Carboniferous,Pennsylvanian,Namurian and Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,223,C2054,,47,N,1,E,Europe,France,,Chateauroux Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,224,C2055,,47,N,3,E,Europe,France,,Maulne Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,225,C2056,,46,N,3,E,Europe,France,,Villefranche-Deneuille Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,226,C2057,,46,N,3,E,Europe,France,,Doyet-Montcicq Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,227,C2058,,46,N,3,E,Europe,France,,Commentry Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,228,C2059,,46,N,2,E,Europe,France,,Ahun Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,229,C2060,,46,N,2,E,Europe,France,,Bosmoreau Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,230,C2061,,46,N,3,E,Europe,France,,Grand Chenal Basin,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,231,C2062,,45,N,2,E,Europe,France,,Figeac Basin,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,232,C2063,,44,N,3,E,Europe,France,,Rodez Basin,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,233,C2064,,44,N,3,E,Europe,France,,Requista Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,234,C2065,,44,N,2,E,Europe,France,,Albi-Carmaux Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,235,C2066,,43,N,2,E,Europe,France,,Ibantelly Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,236,C2067,,43,N,3,E,Europe,France,,"Durban,Segur Coalfield",Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,237,C2068,,44,N,3,E,Europe,France,,Neffiez Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,238,C2069,,44,N,3,E,Europe,France,,Graissessac Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,239,C2070,,44,N,4,E,Europe,France,,"Le Vigan,Sumene Coalfield",Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,240,C2071,,44,N,4,E,Europe,France,,Gard Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,241,C2072,,44,N,4,E,Europe,France,,Prades Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,242,C2073,,45,N,3,E,Europe,France,,Langeac Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,243,C2074,,45,N,3,E,Europe,France,,Lugeac Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,244,C2075,,46,N,5,E,Europe,France,,Bas Dauphine Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,245,C2076,,45,N,4,E,Europe,France,,Sant-Etienne Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,246,C2077,,46,N,4,E,Europe,France,,Sainte-Foy-L' Argentiere Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,247,C2078,,46,N,4,E,Europe,France,,La Chapelle-sous-Dun Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,248,C2079,,47,N,5,E,Europe,France,,Forges Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,249,C2080,,47,N,3,E,Europe,France,,Decize Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,250,C2081,,47,N,4,E,Europe,France,,Grandchamp Coalfield,Upper,Carboniferous,Pennsylvanian,Autunian/Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,251,C2082,,47,N,4,E,Europe,France,,Pully Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,252,C2083,,47,N,4,E,Europe,France,,Blanzy Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,The Rijks Geologische Dienst(1982),
C,253,C2084,,47,N,4,E,Europe,France,,Petits Chanteau Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Courel et al.(1983a,b)",
C,254,C2085,,47,N,4,E,Europe,France,,Le Creusot Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Courel et al.(1983a,b)",
C,255,C2086,,47,N,4,E,Europe,France,,Autun-Epinac Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Courel et al.(1983a,b)",
C,256,C2087,,47,N,4,E,Europe,France,,Sincey-les-Rouvray Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Courel et al.(1983a,b)",
C,257,C2088,,43,N,6,E,Europe,France,,Toulon Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Courel et al.(1983a,b)",
C,258,C2089,,43,N,6,E,Europe,France,,Plan de la Tour Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Courel et al.(1983a,b)",
C,259,C2090,,43,N,6.5,E,Europe,France,,Rayran Coalfield,Upper,Carboniferous,Pennsylvanian,Stephanian,,Coals,,,"Courel et al.(1983a,b)",
